,SPORE_ID,AREA,PERIMETER,FRAME,GERMINANT_EXPOSURE,GERMINATION,ELLIPSE_MINOR,ELLIPSE_MAJOR,INTENSITY,X_POSITION,Y_POSITION
0,0,327.55603908879186,68.71085088205864,0,0,0,8.659333399862733,12.408278954210006,39.80755819513181,0.0,0.0
1,0,389.07730692613285,74.47330835695242,1,0,0,9.446487504574547,13.447353006572602,50.5669335527394,0.0,0.0
2,0,385.99443116495723,74.05794272296885,2,0,0,9.479482873468633,13.297027274169226,49.918656005562596,0.0,0.0
3,0,380.2193954964448,73.8400935007957,3,0,0,9.255384454665219,13.42037080961796,49.18680085782894,0.0,0.0
4,0,399.03249027795215,75.52844181989092,4,0,0,9.486813327241595,13.724217072130832,52.72778345277142,0.0,0.0
5,0,400.9227329742507,75.39042277757228,5,0,0,9.66349948452173,13.535548749484889,52.84753809480493,0.0,0.0
6,0,389.6093777673271,74.54895916890099,6,0,0,9.439090499108554,13.475833881146311,50.94091861646676,0.0,0.0
7,0,370.4391649029846,72.81168561362414,7,0,0,9.197854694762343,13.1658469609314,47.50851595227103,0.0,0.0
8,0,397.7297249383404,75.30835953802712,8,0,0,9.521626607694957,13.63048643747334,52.58840444269162,0.0,0.0
9,0,388.0572663440923,74.15053889813989,9,0,0,9.555241697728524,13.26032005812468,50.55538484350684,0.0,0.0
10,0,401.83909127254395,75.7310922785063,10,0,0,9.5429560306273,13.737090881302318,53.51818150193448,0.0,0.0
11,0,392.070741462115,74.68737692180238,11,1,0,9.510932474028218,13.456418947576942,51.57145974076546,0.0,0.0
12,0,394.14229051741415,74.94015984519031,12,0,0,9.502028170512759,13.538424027816014,52.07089909133334,0.0,0.0
13,0,396.208636953457,74.94726818317726,13,0,0,9.619101922471772,13.44202671285367,52.336519232334076,0.0,0.0
14,0,395.9865630445671,74.94691065655125,14,0,0,9.606018218601925,13.45297642936105,52.36438923361872,0.0,0.0
15,0,406.02098934245856,75.75912210609971,15,0,0,9.76927941156316,13.555103522878683,54.23079359493053,0.0,0.0
16,0,407.49901877873526,76.23122067126536,16,0,0,9.610630074625078,13.827820248766349,54.899155160849816,0.0,0.0
17,0,404.54472112521154,75.91227159306958,17,0,0,9.603938201455566,13.739538950746113,54.32987717943944,0.0,0.0
18,0,403.49131360971336,75.55674338488896,18,0,0,9.72738130309998,13.530709743140122,53.92156163930367,0.0,0.0
19,0,404.0215719791562,75.63756876710629,19,0,0,9.715398330378505,13.564771610263454,54.107312773268376,0.0,0.0
20,0,403.64974913156686,75.36209121039484,20,0,0,9.847986250258524,13.370124736167876,53.823294011251555,0.0,0.0
21,0,396.28460240514704,75.11407517861636,21,0,0,9.536816843945376,13.560542020046553,52.90602393530387,0.0,0.0
22,0,398.3960505836726,75.10021055154263,22,0,0,9.668311242673319,13.445626347384117,53.15432907948815,0.0,0.0
23,0,397.6395903872082,75.13194427896546,23,0,0,9.606186678011804,13.507515101404929,53.161796408945484,0.0,0.0
24,0,412.1391676511829,76.28231227728533,24,0,0,9.85033328761711,13.641271466183436,55.83849437444235,0.0,0.0
25,0,408.51942745879296,76.17154128715275,25,0,0,9.697252441839398,13.73779553735577,55.403880279612295,0.0,0.0
26,0,414.24490620260093,76.31133830552425,26,0,0,9.964034012152778,13.552879049057614,56.17107855203353,0.0,0.0
27,0,412.5078352418418,76.33791120741394,27,0,0,9.841875378514032,13.6649180948983,56.08459297085348,0.0,0.0
28,0,398.1402599950219,74.89894167196456,28,0,0,9.76618494452227,13.302541416533986,53.21426240351466,0.0,0.0
29,0,394.12040642849337,74.8090248818574,29,0,0,9.56807468429375,13.44424294533984,52.79390205276013,0.0,0.0
30,0,415.39248220613916,77.07222718480101,30,0,0,9.63337844519063,14.055986003755184,57.260689284228114,0.0,0.0
31,0,402.16082015366413,75.3774796955255,31,0,0,9.745251077835391,13.462440598469586,54.25465086199913,0.0,0.0
32,0,413.11284206887194,76.48604444462742,32,0,0,9.797834011240873,13.745997375269456,56.55085041676913,0.0,0.0
33,0,403.2655697935717,75.65877311717931,33,0,0,9.65977221363133,13.61797292683984,54.752026839784605,0.0,0.0
34,0,409.7754712835317,76.23896746101614,34,0,0,9.73435575062442,13.726504959348436,56.052949866197935,0.0,0.0
35,0,414.04432022510747,76.23373540011725,35,1,0,9.99763773103881,13.500939215739312,56.51114316111061,0.0,0.0
36,0,407.4647852270986,75.91133174151975,36,0,0,9.77291378581272,13.597087949786692,55.58276474923038,0.0,0.0
37,0,433.87076027641734,78.17155209446119,37,0,0,10.100023701557785,13.988922735112723,60.77229304716071,0.0,0.0
38,0,467.39213586857187,80.24412588586588,38,0,1,10.970147043137304,13.852014547829056,66.66238265944844,0.0,0.0
39,0,482.489608370592,81.44337151053918,39,0,1,11.165435836377949,14.040142586856412,69.86279883628326,0.0,0.0
40,0,474.95760869440323,80.9310141977072,40,0,1,11.001932380378614,14.03088074807514,68.48204982950594,0.0,0.0
41,0,458.26952908402313,79.58393590291531,41,0,1,10.793446847752802,13.809751658443188,65.07190075057792,0.0,0.0
42,0,470.6389264014713,80.64712766078217,42,0,1,10.901184128526555,14.034449850085291,67.78308704823506,0.0,0.0
43,0,473.63715665394915,80.74975034978449,43,0,1,11.045305298276755,13.937730477471622,68.21987361438266,0.0,0.0
44,0,478.60236108442496,81.25177825395056,44,0,1,11.02426552929171,14.107693753627052,69.50179047059957,0.0,0.0
45,0,455.44879154753596,79.32588549397138,45,0,1,10.779310353526132,13.744566860292128,64.64929970078907,0.0,0.0
46,0,472.16418063995013,80.76566290540947,46,0,1,10.923028960669493,14.050830224293051,68.29559567762523,0.0,0.0
47,0,445.66657671332126,78.45954280379321,47,0,1,10.704311645517675,13.549976960182228,62.66822125976555,0.0,0.0
48,0,476.28993952060875,81.03328201583663,48,0,1,11.02174070098038,14.04414234562412,69.15483717515589,0.0,0.0
49,0,475.28695025866097,80.95192331242214,49,0,1,11.010222925292297,14.029837084267063,68.99176423645748,0.0,0.0
50,0,469.3208699686545,80.60831312483643,50,0,1,10.83614432461755,14.079968575042288,68.01620228788926,0.0,0.0
51,0,470.4809113221627,80.5465908059659,51,0,1,10.966008121181217,13.946900504389497,68.05052405427963,0.0,0.0
52,0,443.252461375077,78.23898164736906,52,0,1,10.690203307136183,13.49597713417798,62.40012902291905,0.0,0.0
53,0,461.5727873499329,79.77510350491282,53,0,1,10.89555296442014,13.776839115821664,66.21508923865191,0.0,0.0
54,0,461.33584124163593,79.83711318124237,54,0,1,10.829051227562948,13.854478552848295,66.35720362084416,0.0,0.0
55,0,456.00997334302417,79.46270214303917,55,0,1,10.718063145400214,13.839774926031236,65.4130944850591,0.0,0.0
56,0,456.25626596540036,79.49280108571544,56,0,1,10.713883642450323,13.852491207192422,65.52923132690583,0.0,0.0
57,0,462.49474677357625,79.96063375073697,57,0,1,10.821320438287817,13.898465526978958,66.79493162459872,0.0,0.0
58,0,471.6781230898099,80.81019226891576,58,0,1,10.85650549540756,14.122675901817288,68.92881039975461,0.0,0.0
