,SPORE_ID,AREA,PERIMETER,FRAME,GERMINANT_EXPOSURE,GERMINATION,ELLIPSE_MINOR,ELLIPSE_MAJOR,INTENSITY,X_POSITION,Y_POSITION
0,0,295.24850915207304,65.59553165319863,0,0,0,8.159333399862733,11.908278954210006,34.82040307586347,0.0,0.0
1,0,353.9011445083921,71.35694870851415,1,0,0,8.946487504574547,12.947353006572602,44.37356256435583,0.0,0.0
2,0,351.0025708512385,70.93955525138716,2,0,0,8.979482873468633,12.797027274169226,43.80723672081745,0.0,0.0
3,0,345.3858005834062,70.72640498760919,3,0,0,8.755384454665219,12.92037080961796,43.146490089763084,0.0,0.0
4,0,363.35808714889066,72.41438357750857,4,0,0,8.986813327241595,13.224217072130832,46.310058264292394,0.0,0.0
5,0,365.26715138653293,72.2718205612206,5,0,0,9.16349948452173,13.035548749484889,46.436420265017595,0.0,0.0
6,0,354.40009688543734,71.43300827110988,6,0,0,8.939090499108554,12.975833881146311,44.73283004584219,0.0,0.0
7,0,336.09574265208136,69.69613691531212,7,0,0,8.697854694762343,12.6658469609314,41.68147182120274,0.0,0.0
8,0,362.1478689728473,72.19278160782079,8,0,0,9.021626607694957,13.13048643747334,46.21205492035919,0.0,0.0
9,0,353.00406390763345,71.03072041514879,9,0,0,9.055241697728524,12.76032005812468,44.41665919221898,0.0,0.0
10,0,366.0562772590695,72.61630667106355,10,0,0,9.0429560306273,13.237090881302318,47.050333350353434,0.0,0.0
11,0,356.7791083762475,71.570158191977,11,1,0,9.010932474028218,12.956418947576942,45.32599494745277,0.0,0.0
12,0,358.73583099998336,71.82391788310969,12,0,0,9.002028170512759,13.038424027816014,45.773898126762155,0.0,0.0
13,0,360.76969896474066,71.82835963199749,13,0,0,9.119101922471772,12.94202671285367,46.02413397880435,0.0,0.0
14,0,360.5509771153611,71.82829416061016,14,0,0,9.106018218601925,12.95297642936105,46.053565892115984,0.0,0.0
15,0,370.16853246767715,72.63926001960708,15,0,0,9.26927941156316,13.055103522878683,47.72882182347888,0.0,0.0
16,0,371.46738526838476,73.1163568913033,16,0,0,9.110630074625078,13.327820248766349,48.31634586877375,0.0,0.0
17,0,368.66227112330995,72.7965928418398,17,0,0,9.103938201455566,13.239538950746113,47.815616750244295,0.0,0.0
18,0,367.74298778941557,72.43721246963521,18,0,0,9.22738130309998,13.030709743140122,47.46768025927417,0.0,0.0
19,0,368.2385647126323,72.51853412061018,19,0,0,9.215398330378505,13.064771610263454,47.63755567930563,0.0,0.0
20,0,367.96422384236945,72.23947145389299,20,0,0,9.347986250258524,12.870124736167876,47.398408318435436,0.0,0.0
21,0,360.7887541063225,71.99754581324929,21,0,0,9.036816843945376,13.060542020046553,46.568395242373484,0.0,0.0
22,0,362.8741604828414,71.98065721666721,22,0,0,9.168311242673319,12.945626347384117,46.80414869312423,0.0,0.0
23,0,362.1180706968652,72.01387061643277,23,0,0,9.106186678011804,13.007515101404929,46.81202254158837,0.0,0.0
24,0,376.0240393567929,73.16219166639914,24,0,0,9.35033328761711,13.141271466183436,49.214307765493025,0.0,0.0
25,0,372.4931383382085,73.05447966101757,25,0,0,9.197252441839398,13.23779553735577,48.822235686319544,0.0,0.0
26,0,378.0900237118942,73.18893665047304,26,0,0,9.464034012152778,13.052879049057614,49.52807697678104,0.0,0.0
27,0,376.3688485624769,73.21812873675782,27,0,0,9.341875378514032,13.1649180948983,49.4493218632042,0.0,0.0
28,0,362.6893875266355,71.776731454017,28,0,0,9.26618494452227,12.802541416533986,46.89664487967959,0.0,0.0
29,0,358.75814058822493,71.69085801122009,29,0,0,9.06807468429375,12.94424294533984,46.51636215837296,0.0,0.0
30,0,378.9667137090269,73.9594117277209,30,0,0,9.13337844519063,13.555986003755184,50.49519558555358,0.0,0.0
31,0,366.4916614785333,72.25704994381762,31,0,0,9.245251077835391,12.962440598469586,47.837067522028406,0.0,0.0
32,0,376.9156763716606,73.36764582846688,32,0,0,9.297834011240873,13.245997375269456,49.88880085122464,0.0,0.0
33,0,367.48637139424926,72.541044489912,33,0,0,9.15977221363133,13.11797292683984,48.284402177387065,0.0,0.0
34,0,373.7086356202571,73.12126425066282,34,0,0,9.23435575062442,13.226504959348436,49.45212567212585,0.0,0.0
35,0,377.9182400355986,73.11045513127328,35,1,0,9.49763773103881,13.000939215739312,49.88176390555307,0.0,0.0
36,0,371.54067050702616,72.79182560103936,36,0,0,9.27291378581272,13.097087949786692,49.047676809382054,0.0,0.0
37,0,396.8173298607338,75.05142507720123,37,0,0,9.600023701557785,13.488922735112723,53.70023977004574,0.0,0.0
38,0,429.18697378176995,77.11359344123207,38,0,1,10.470147043137304,13.352014547829056,59.014483811136095,0.0,0.0
39,0,443.6821765320322,78.31244408458554,39,0,1,10.665435836377949,13.540142586856412,61.90119316193062,0.0,0.0
40,0,436.4215559462824,77.8014332318318,40,0,1,10.501932380378614,13.53088074807514,60.66179119372799,0.0,0.0
41,0,420.4083134064823,76.45468443005254,41,0,1,10.293446847752802,13.309751658443188,57.598560597255855,0.0,0.0
42,0,432.2555223049632,77.51849371462309,42,0,1,10.401184128526555,13.534449850085291,60.04166413755242,0.0,0.0
43,0,435.17929398861554,77.6191529242808,43,0,1,10.545305298276755,13.437730477471622,60.44122002506243,0.0,0.0
44,0,439.9105699210547,78.12253421340606,44,0,1,10.52426552929171,13.607693753627052,61.59981160356667,0.0,0.0
45,0,417.71217346469865,76.19629779131803,45,0,1,10.279310353526132,13.244566860292128,57.23928448798316,0.0,0.0
46,0,433.72073252971546,77.63694321111065,46,0,1,10.423028960669493,13.550830224293051,60.52306113769864,0.0,0.0
47,0,408.353427425862,75.3292568971608,47,0,1,10.204311645517675,13.049976960182228,55.47080936887395,0.0,0.0
48,0,437.70194066652937,77.90361675099814,48,0,1,10.52174070098038,13.54414234562412,61.30750006983043,0.0,0.0
49,0,436.73951413631875,77.82226114515093,49,0,1,10.510222925292297,13.529837084267063,61.16561974627555,0.0,0.0
50,0,430.9681295112593,77.4806352164762,50,0,1,10.33614432461755,13.579968575042288,60.29031695091935,0.0,0.0
51,0,432.1332041267367,77.41674558513623,51,0,1,10.466008121181217,13.446900504389497,60.32836450802401,0.0,0.0
52,0,406.0462961420597,75.1084436274164,52,0,1,10.190203307136183,12.99597713417798,55.25598821993776,0.0,0.0
53,0,423.60288266044313,76.64470443816971,53,0,1,10.39555296442014,13.276839115821664,58.68758792991647,0.0,0.0
54,0,423.34844149363096,76.70785406485086,54,0,1,10.329051227562948,13.354478552848295,58.81970753739046,0.0,0.0
55,0,418.2200096697932,76.33438114288558,55,0,1,10.218063145400214,13.339774926031236,57.9751697426703,0.0,0.0
56,0,418.4528927523124,76.36461504700205,56,0,1,10.213883642450323,13.352491207192422,58.084451674559176,0.0,0.0
57,0,424.4503959435766,76.83176289675984,57,0,1,10.321320438287817,13.398465526978958,59.22809333190504,0.0,0.0
58,0,433.22631486810315,77.6826345069404,58,0,1,10.35650549540756,13.622675901817288,61.15156430221056,0.0,0.0
59,0,419.4930389198914,76.47146868685057,59,1,1,10.214810682998072,13.383692030912483,58.45954897588433,0.0,0.0
